date,time,CO2_flux,Collar,CH4_flux,T5,SM5
2020-04-03,13:59:56,0.648792,72,0.0123457,18,0.557
2020-04-03,14:01:22,0.912694,72,-0.0356995,18.2,0.557
2020-04-03,14:03:16,1.00157,19,-0.0346433,18.2,0.55
2020-04-03,14:04:42,1.02454,19,-0.115499,18.4,0.512
2020-04-03,14:06:41,1.57308,4,-0.0355558,18.2,0.481
2020-04-03,14:08:07,1.29143,4,-0.0755711,18.2,0.484
2020-04-03,14:10:01,1.69554,50,-0.128515,18,0.529
2020-04-03,14:11:25,1.02354,50,-0.126135,17.1591,0.532
2020-04-03,14:13:27,0.96744,29,-0.287873,15.64,0.5464
2020-04-03,14:14:52,0.894601,29,-0.042705,16.7,0.503
2020-04-03,14:16:55,1.67414,52,-0.0950998,17.3,0.577
2020-04-03,14:18:20,1.4383,52,-0.11956,17.3,0.577
2020-05-06,10:37:41,7.74493,60,-0.684964,14.4136,0.403
2020-05-06,10:39:07,4.16178,60,-0.41798,14.1,0.402
2020-05-06,10:42:02,3.6847,85,-0.256207,13.7,0.457
2020-05-06,10:43:27,2.85878,85,-0.210376,13.5,0.457
2020-05-06,10:45:55,4.27059,58,-0.205868,13.1,0.431
2020-05-06,10:47:20,3.00239,58,-2.65299,13.1,0.433
2020-05-06,10:52:55,3.33731,43,-0.0879599,12.7,0.015
2020-05-06,10:54:21,2.27363,43,-0.183565,12.6,0.512
2020-05-06,10:59:54,0.804452,55,-0.0166301,12,0.194
2020-05-06,11:01:20,0.803851,55,-0.00909696,12,0.141
2020-05-06,11:03:26,7.04003,86,-0.0295288,11.9,0.016
2020-05-06,11:04:51,3.76525,86,-0.0295741,11.9,0.154
2020-05-06,11:07:06,2.12144,42,-0.0374614,11.9,0.104
2020-05-06,11:08:32,1.27924,42,0.00437925,11.9,0.102
2020-05-06,11:10:35,6.28427,41,5.73201e-4,11.9,0.096
2020-05-06,11:12:00,3.05918,41,0.030629,11.9,0.086
2020-05-06,11:14:17,4.48949,59,-0.248013,11.7,0.081
2020-05-06,11:15:43,2.6024,59,-0.208739,11.7,0.0748182
2020-05-06,11:18:08,2.19627,87,-0.0356603,11.9,0.069
2020-05-06,11:19:33,1.84637,87,5.47454e-4,11.7,0.071
2020-05-06,11:23:22,1.70471,53,0.00853513,11.6,0.07
2020-05-06,11:25:31,2.10118,54,-0.18589,11.7,0.024
2020-05-06,11:26:56,1.67474,54,-0.165721,11.6,0.071
2020-05-06,11:31:24,16.3548,56,-2.79203,11.6,0
2020-05-06,11:32:49,8.30441,56,-1.432,11.5,0.057
2020-05-06,11:36:51,5.5295,44,-0.377272,11.5,0.052
2020-05-06,11:38:16,2.38476,44,-0.129863,11.5,0.049
2020-05-06,11:40:55,6.02604,88,-0.205459,11.5,0.054
2020-05-06,11:42:21,2.85183,88,-0.00107113,11.5,0.049
2020-05-06,11:44:15,4.28372,57,-0.164604,11.5,0.051
2020-05-06,11:45:41,3.04593,57,-0.0756313,11.5,0.0511364
2020-05-06,11:49:26,5.46946,66,-0.370063,11.5,0.039
2020-05-06,11:52:44,7.54424,82,-0.854874,11.5,0.0444091
2020-05-06,11:54:10,5.2535,82,-0.649082,11.5,0.047
2020-05-06,11:56:15,14.1865,37,-1.97861,11.6,0.03
2020-05-06,11:57:42,8.20031,37,-1.3969,11.6,0.036
2020-05-06,12:03:41,3.81995,48,-0.158277,11.5273,0.0177727
2020-05-06,12:05:07,2.63432,48,-0.211636,11.3,0.064
2020-05-06,12:08:29,14.2996,83,-0.365353,11.5,0
2020-05-06,12:09:55,4.45844,83,-0.20716,11.5,0.034
2020-05-06,12:12:26,11.748,38,-0.880563,11.6,0.104
2020-05-06,12:13:52,5.64994,38,-0.549101,11.7,0.06
2020-05-06,12:16:03,6.10313,47,-0.334619,11.9,0.036
2020-05-06,12:17:28,4.83824,47,-1.29273,11.9,0.036
2020-05-06,12:19:55,10.2668,81,-0.56099,12,0.043
2020-05-06,12:21:20,5.41491,81,-0.417493,12,0.052
2020-05-06,12:23:22,5.89683,39,-0.468492,12,0
2020-05-06,12:24:48,5.92904,39,-0.483058,12,0.025
2020-05-06,12:26:54,7.9633,46,-1.12848,12,0.047
2020-05-06,12:28:20,4.70341,46,-0.424607,12,0.043
2020-05-06,12:30:41,2.83511,65,-0.122588,12,0.00195455
2020-05-06,12:32:07,2.58739,65,-3.48266,12,0.081
2020-05-06,12:34:26,5.1505,67,-0.449763,12,0.014
2020-05-06,12:35:53,4.00589,67,-0.422454,11.9,0.04
2020-05-06,12:38:11,11.2275,45,-1.27401,12,0.031
2020-05-06,12:41:33,6.47527,40,-1.2859,11.9,0
2020-05-06,12:45:08,6.7079,84,-0.9544,11.9,0.212
2020-05-06,12:46:34,7.77018,84,-1.01803,11.9,0.077
2020-05-06,12:48:47,3.65426,68,-0.442386,12,0.033
2020-05-06,12:50:12,3.1633,68,-0.394396,12,0.03
2020-05-07,07:27:03,0.985052,50,0.05051,11.3,0.128
2020-05-07,07:28:28,0.894555,50,0.0755721,11.3,0.118
2020-05-07,07:30:54,2.29248,4,0.155023,11.1,0
2020-05-07,07:32:20,1.61814,4,0.0768928,11,0
2020-05-07,07:34:59,0.313945,29,0.302734,10.4,0
2020-05-07,07:36:25,0.181586,29,0.377995,10.3,0.066
2020-05-07,07:38:25,0.699313,52,0.00333375,10.2,0.059
2020-05-07,07:39:51,0.656701,52,0.00633075,9.9,0.059
2020-05-07,07:42:01,1.97886,2,0.0126958,9.9,0.053
2020-05-07,07:43:27,1.59128,2,0.0272991,9.9,0.049
2020-05-07,07:45:20,1.62991,64,0.00907663,9.9,0.042
2020-05-07,07:46:46,1.31536,64,-0.00221815,10.2,0.039
2020-05-07,07:51:52,2.65023,72,0.140131,10.2,0.033
2020-05-07,07:53:18,2.55804,72,0.123516,10.2,0.032
2020-05-07,07:55:11,1.59234,19,0.110375,10.3,0.035
2020-05-07,07:56:36,1.13351,19,0.570195,10.3,0.0286364
2020-05-07,07:58:50,2.77079,30,0.240382,10.4,0.569
2020-05-07,08:00:15,2.18344,30,0.0175511,10.3,0.564
2020-05-07,08:02:13,1.81441,17,0.044592,10.3,0.013
2020-05-07,08:03:38,1.02629,17,0.105699,10.3,0.00933333
2020-05-07,08:05:43,1.1482,63,0.186552,10.3,0.015
2020-05-07,08:07:08,0.763995,63,0.0787472,10.3,0.015
2020-05-07,08:09:24,4.05683,71,2.24605,10.4,0
2020-05-07,08:10:50,2.04677,71,1.42765,10.3,0.015
2020-05-07,08:13:07,3.43845,1,0.55784,10.2,0.011
2020-05-07,08:14:33,2.52749,1,0.543059,10.3,0.009
2020-05-07,08:16:26,4.07414,69,0.542238,10.6,0.008
2020-05-07,08:17:51,2.66952,69,0.275852,10.6,0.009
2020-05-07,08:19:40,0.936794,62,0.412116,10.6182,0.0106364
2020-05-07,08:21:06,0.916967,62,0.379244,10.8,0.009
2020-05-07,08:22:55,2.70004,32,0.114336,10.8,0.009
2020-05-07,08:24:21,1.94472,32,0.107257,10.8,0.007
2020-05-07,08:26:46,4.18637,20,-0.176745,10.8,0.008
2020-05-07,08:28:12,3.70673,20,-0.0726147,10.8,0.008
2020-05-07,08:30:16,5.00829,18,0.22439,10.8,0
2020-05-07,08:31:41,2.92846,18,0.151685,10.8,0.007
2020-05-07,08:33:46,4.29199,3,-0.216976,10.7,0.001
2020-05-07,08:35:12,3.61562,3,-0.106209,10.8,0
2020-05-07,08:37:08,8.8981,70,2.40068,10.8,0.008
2020-05-07,08:38:34,9.36718,70,0.534588,11,0.007
2020-05-07,08:40:49,0.979913,49,3.47375,11.1,0.01
2020-05-07,08:42:15,0.567749,49,2.83416,11.2,0.009
2020-05-07,08:46:01,3.29823,31,-0.280249,11.2,0
2020-05-07,08:47:56,2.48072,61,-0.31486,11.2,0.005
2020-05-07,08:49:22,2.68883,61,-0.325539,11.2,0.005
2020-05-07,08:51:23,1.42864,51,0.102666,11.2,0.001
2020-05-07,08:52:49,0.698512,51,0.080162,11.3,0.012
2020-05-20,09:21:44,6.81048,33,-1.14914,14.4,0.183
2020-05-20,09:23:09,4.04513,33,-0.8421,14.4,0.183
2020-05-20,09:26:52,2.93418,8,-0.359955,14.3,0.0345455
2020-05-20,09:28:18,4.16686,8,-0.497793,14.3,0.19
2020-05-20,09:30:30,3.43435,75,0.00679771,14.3,0.265
2020-05-20,09:31:56,2.63211,75,0.0110408,14,0.392
2020-05-20,09:35:18,3.37803,34,-0.505487,13.8,0.232
2020-05-20,09:37:08,0.608768,15,-0.0102376,13.8,0.449
2020-05-20,09:38:34,0.971118,15,0.0058778,13.8,0.449
2020-05-20,09:40:35,1.49653,7,-0.328914,13.7,0.005
2020-05-20,09:42:00,1.70798,7,-0.437624,13.7,0.438
2020-05-20,09:43:50,7.82556,73,-0.362398,13.7,0.446455
2020-05-20,09:45:16,5.6587,73,-0.325405,13.7,0.378
2020-05-20,09:47:06,1.0786,35,-0.0747184,13.8,0.424
2020-05-20,09:50:26,1.22881,14,-0.178829,13.7,0.006
2020-05-20,09:51:53,1.4305,14,-0.229758,13.6467,0.169
2020-05-20,09:53:42,1.33849,74,-0.22633,13.5,0.169
2020-05-20,09:55:07,1.89988,74,-0.0787587,13.5,0.401
2020-05-20,09:57:00,6.84518,16,24.4136,13.4,0.314
2020-05-20,09:58:25,6.40116,16,22.2901,13.4,0.327
2020-05-20,10:00:20,4.86633,36,-0.418184,13.3,0.345
2020-05-20,10:01:46,3.50915,36,-0.350977,13.3455,0.350227
2020-05-20,10:03:23,3.60177,76,-0.626866,13.1,0.005
2020-05-20,10:04:49,2.77113,76,-0.60693,13.3,0.319545
2020-05-20,10:06:35,6.8871,5,-1.30464,13.3,0.004
2020-05-20,10:08:01,6.5843,5,-1.25816,13.3,0.288
2020-05-20,10:10:02,1.61243,6,-0.474365,13.3,0.224
2020-05-20,10:11:28,1.48267,6,-0.504787,13.3,0.226
2020-05-20,10:24:09,19.0504,27,66.5265,13.5,0
2020-05-20,10:25:35,2.7431,27,27.2205,13.4,0.65
2020-05-20,10:27:50,1.17686,22,0.0535518,13.3,0.0117273
2020-05-20,10:29:16,1.13754,22,-0.00745888,13.3,0.49
2020-05-20,10:31:27,1.11272,10,-0.0937945,13.1,0.505
2020-05-20,10:32:52,1.05169,10,-0.0750443,13.1,0.506
2020-05-20,10:36:20,3.41402,24,-0.154331,13.3,0.448
2020-05-20,10:39:40,2.62075,26,-0.1987,13.1,0.485
2020-05-20,10:41:43,2.9889,12,28.6713,13.3,0.089
2020-05-20,10:43:08,1.05095,12,1.26148,13.4,0.345
2020-05-20,10:45:00,2.6703,78,0.112782,13.4,0.489
2020-05-20,10:46:26,4.11608,78,0.0496797,13.5,0.487
2020-05-20,10:51:09,3.56834,9,-0.725921,13.7,0.062
2020-05-20,10:52:35,3.21892,9,-0.651009,13.8,0.093
2020-05-20,10:54:17,2.70572,79,-0.613744,13.8,0.3
2020-05-20,10:57:35,1.70176,25,-0.167156,13.7,0.069
2020-05-20,10:59:02,1.81169,25,-0.185244,13.7,0.392
2020-05-20,11:00:48,2.0718,77,-0.344001,13.7,0.4308
2020-05-20,11:02:14,1.79937,77,-0.28847,13.7,0.304
2020-05-20,11:04:05,3.34047,80,-1.12263,13.7,0.314
2020-05-20,11:07:18,1.48193,28,-0.21147,13.7,0.384
2020-05-20,11:08:45,1.29857,28,-0.173102,13.7,0.385
2020-05-20,11:12:01,2.24931,21,-0.526166,13.7,0.483
2020-05-20,11:13:55,2.94432,11,0.0441415,13.7,0.415
2020-05-20,11:15:20,3.50634,11,0.175085,13.7,0.414
2020-05-20,11:17:33,4.71624,119,-2.11752,13.7,0.055
2020-05-20,11:18:59,3.23241,119,-1.96178,13.7,0.26
2020-05-20,11:20:44,2.86265,117,-2.26879,13.5,0.26
2020-05-20,11:22:09,3.12711,117,-2.28131,13.5,0.282
2020-05-20,11:23:59,2.85121,120,-2.20827,13.7,0.324
2020-05-20,11:25:25,2.67747,120,-1.99156,13.7,0.324
2020-05-20,11:27:57,2.9618,118,-1.69164,13.7,0.303
2020-05-20,11:29:23,2.90883,118,-1.64335,13.7,0.305
2020-05-20,11:32:04,4.40583,121,-1.75515,13.7,0.256
2020-05-20,11:35:29,2.75796,124,-2.14774,13.8,0.086
2020-05-20,11:36:56,2.66217,124,-2.45509,13.8,0.315
2020-05-20,11:38:46,3.72664,122,-3.19667,13.8,0.330227
2020-05-20,11:40:12,2.77173,122,-2.79737,13.8,0.248
2020-05-20,11:42:00,5.63718,123,-3.95384,13.8,0.294
2020-05-20,11:43:26,4.35465,123,-2.4673,14,0.294
